Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Kiribati,KIR,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,223.0269687,229.0424532,265.2753079,366.7777814,598.6579824,693.4816646,557.7847786,583.4140315,664.2562852,637.8586366,476.8717215,501.010101,508.1220128,530.2475008,596.8961401,554.6561132,571.2946415,600.4632145,683.59375,653.630372,625.632288,691.7976296,1078.291678,1099.97092,1146.217482,1141.370381,1255.553409,1281.017223,1386.865567,1374.743668,1452.277486,1391.788448,1493.506494,1569.425887,1475.723312,1517.868058,1488.764326,1617.678778,1683.242599,1698.17729,1666.743831,1729.300725,1791.825691,1844.481118,1930.686611,2184.958914,2345.734223,2417.706585,2560.096842,2511.2483,2562.014186,2987.414063,2971.836138,3145.713965
St. Kitts and Nevis,KNA,GDP per capita (current LCU),NY.GDP.PCAP.CN,374.1616661,380.4647359,388.0586239,404.4786821,431.8843301,447.9390957,489.3159442,598.7537803,611.2367077,687.1139048,724.9599715,868.0438732,992.8854467,1071.380137,1468.585437,1649.653664,1799.268404,2755.315001,3070.746578,3670.918249,4288.929624,5084.627383,5427.396364,5506.103286,6281.972629,7111.807137,8423.452458,9585.505923,11284.09283,12680.52303,14435.47593,14687.48458,15984.59658,17181.9432,18974.07205,19892.12691,20921.40984,23147.3337,23372.37169,24466.48076,25020.12714,26901.66572,28047.94224,27295.98759,29382.35294,31620.11771,37119.08521,39584.60066,44528.08974,44210.49359,44354.57671,47444.35804,46693.27634,49452.96962,53792.7138,54080.35154,56884.78279,59722.50706,60858.85974,62693.0332,50094.24457,48697.22304,55602.74461,60893.92524
"Korea, Rep.",KOR,GDP per capita (current LCU),NY.GDP.PCAP.CN,9991.054828,11709.37782,13800.76136,19019.32404,26432.81528,28963.92413,36218.08458,43596.32077,54896.01859,70145.87057,86740.95115,104553.4455,127373.4752,162075.942,227860.5843,298848.734,403720.9566,511045.9399,680418.0292,863273.1994,1042003.317,1282686.824,1456697.535,1705823.417,1945042.459,2159737.609,2498825.996,2923903.378,3473480.099,3905902.414,4678319.439,5600581.065,6344085.24,7131665.414,8344098.344,9690836.432,10782083.24,11794550.07,11606305.62,12687583.89,13862169.45,14925456.03,16470682.09,17484323.69,18893336.27,19870426.96,20760465.71,22382472.73,23529168.7,24445358.43,26690241.17,27813991,28687562.09,29761095.49,30798656.12,32500678.67,33987783.51,35740457.55,36797333.83,37177720.81,37439564.24,40181901.18,41836005.87,43245332.44
Kuwait,KWT,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,1726.645337,1614.767393,1588.842035,1457.652187,1510.266808,1403.639805,1396.235889,1331.011353,1278.422892,1609.112834,1602.127415,1652.813368,3700.411189,3181.57524,3285.189568,3248.251198,3208.474472,4843.138474,5181.843266,4440.994745,3758.376716,3504.229252,3541.686595,3414.518456,2643.579292,3042.909537,2711.500724,3232.062526,3168.594897,2336.543412,3595.200209,4372.341222,4496.967106,4902.001061,5535.724979,5226.719986,4345.319487,4884.184578,5979.789147,5372.365156,5660.937674,6789.036053,8134.132597,10554.33852,12469.06481,12997.04919,14945.62286,10908.83726,11238.56706,13522.25172,14352.59279,13545.02077,12304.64369,8819.534475,8165.788092,8875.495081,9666.272108,9481.824039,7550.613665,10062.3469,13114.79727,11529.64148
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,16895.80814,28463.72778,43862.49676,48084.48831,57620.18461,99271.92815,141988.1983,162669.2367,177062.3171,202975.4308,230410.0429,287999.9214,342132.9093,427372.8298,804747.831,1934324.778,2511277.33,2844679.98,3154060.656,3740031.001,4342674.312,4980007.457,5899357.23,6712705.593,7758131.059,7973350.302,9309332.492,10949704.93,12538382.3,14220760.92,15960252.22,17274902.29,18759569.04,20112985.05,21451635.65,22553494.82,23458945.6,24590262.54,28834401.73,36711513.26
Lebanon,LBN,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392230.8221,382924.2049,549016.3192,1187369.995,2672292.744,3621412.662,4147864.214,4798631.964,5332551.241,5903761.146,6257562.008,6170088.611,6022253.174,6061924.724,6492954.497,6720598.685,6972646.152,6979738.889,7033938.923,7781764.685,8981227.857,10778310.68,11600582.46,11930520.17,12814022.2,12444727.88,11555559.89,11762647.69,12319741.46,13084945.36,13907961.57,13870105.57,20652643.34,48620402.99,104427924.7,287549299.9
Liberia,LBR,GDP per capita (current LCU),NY.GDP.PCAP.CN,167.5384732,157.8713396,160.6768362,163.563691,174.4181192,178.0922307,185.1524068,192.739279,199.2299847,215.2789963,220.7624134,227.4439986,238.8703403,244.4992946,299.4282053,345.5002656,347.2109106,380.6422969,393.901786,434.0385249,442.3585618,425.4504471,421.9243779,390.382149,390.2495821,380.0897343,364.7074844,410.0404266,425.5957541,313.5667571,173.9578256,179.4521141,108.8849113,75.20732418,62.20596857,62.91944351,72.32416471,124.1555826,136.2521711,158.3658423,301.8764697,303.8588056,302.8818868,242.4499372,287.2746919,290.5412149,323.8412258,377.9516288,456.1446999,452.7452289,497.0203654,573.5264222,644.4555767,717.6357533,713.7348824,699.6629469,722.1312268,706.892692,700.0370394,665.8784476,624.28971,676.442927,754.5328486,799.5014005
Libya,LBY,GDP per capita (current LCU),NY.GDP.PCAP.CN,100.5226624,107.2099474,144.1746518,199.8351268,289.9760337,379.1815038,474.6847456,547.5859294,755.8691741,839.9289743,860.814314,957.116674,1029.496912,1241.685811,2052.853652,1900.297771,2342.266454,2612.28528,2448.88772,3209.30311,4092.337594,3460.362567,3060.763868,2870.994438,2448.134515,2533.638904,2006.889733,2010.545267,1729.979308,1824.920909,1931.799113,2068.415473,2146.543617,2053.258877,2147.460537,2256.466901,2526.936353,2886.169193,2558.140375,3298.933689,3802.676734,3912.116872,4812.290693,6065.700449,7570.729326,10608.45298,13215.0048,14088.7332,17034.31235,11984.79731,14709.1461,9528.966092,19890.59383,16010.00197,11971.71619,10866.6903,11046.48757,14675.69295,16158.88313,15343.0036,13709.07497,32029.84456,39522.81349,35278.31948
St. Lucia,LCA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,3781.868407,4236.980365,3922.531975,4142.011834,5198.086124,5785.267154,6809.583859,7413.364527,8365.786817,9355.176317,10997.81449,11485.56853,12429.9959,12443.21814,12798.79916,13521.67406,13833.95359,13997.70993,15103.12072,15727.68173,15786.83386,15006.7873,15018.63423,16351.11348,17535.42094,18538.44945,20571.04463,21534.63986,23027.44163,22300.17031,23414.9823,24599.02989,24925.25589,25765.32665,27017.68838,27790.38053,28598.0625,30457.60119,31281.36805,31630.22338,22563.0321,27575.41168,35183.50817,37746.25402
Latin America & Caribbean,LCN,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,18682.72559,20151.46628,21815.85516,23600.61121,25528.59352,27616.15284,29088.04663,30645.43545,32274.72423,33987.58937,35835.69972,39651.22702,41262.79731,42218.38419,44700.9841,48534.62759,51621.93012,57003.84867,60835.95763,64612.24742,68649.4316,72966.05869,77542.69633,82373.02412,87510.79909,92963.9236,98764.56266,104994.7435,111683.7527,122701.2111,127018.1069,125994.7267,124373.0152,121626.4706,125233.2362,131679.3342,143755.9116,157137.9801,155467.3597,137390.3294,147536.603,140846.6661,140147.9249,160965.6034,164419.3444,161496.453,163423.6486,168259.9171,171409.8635,166217.972,155178.553,180488.742,178808.6505,
Sri Lanka,LKA,GDP per capita (current LCU),NY.GDP.PCAP.CN,685.9248246,685.9300433,678.8696324,701.8757539,723.3096153,732.5632901,737.8058272,781.0036948,904.7157401,964.9971322,1102.93444,1110.263728,1180.614872,1397.446282,1771.539056,1945.198495,2171.289064,2571.287965,2959.801915,3568.502656,4451.858967,5592.832332,6427.850747,7765.84286,9686.265816,10090.20566,10998.5326,11888.64129,13233.90329,14825.33699,18703.92013,21378.74703,24130.27533,28025.12632,32150.35701,36736.03933,41922.64966,48255.5187,54846.02548,59236.13572,66979.71615,74385.70528,82774.80263,94412.83768,107275.2573,124672.0904,147890.0649,178233.4524,217428.75,236069.739,320761.0024,359120.2415,427712.7222,470305.923,507325.2235,542117.0563,598024.7065,668965.6445,708441.7841,729760.8415,713821.5247,794925.6183,1084881.822,1253785.179
Lower middle income,LMC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,GDP per capita (current LCU),NY.GDP.PCAP.CN,33.47618312,33.51316542,38.10465654,41.525673,44.47294762,45.56973797,45.61627589,46.06479542,46.05495114,47.69670081,47.97353346,51.60966488,56.68758578,74.05574522,87.20665595,90.94048578,102.1904084,129.8636084,174.1269053,178.4622442,238.7630073,263.2122534,254.4138366,281.521906,312.4127691,370.3160209,438.971426,482.6833689,616.8365025,735.2753197,857.7584065,1063.052546,1275.275692,1448.15617,1632.169553,1878.907066,2080.544198,2331.34678,2584.959048,2796.337357,3080.936291,3555.233704,4093.683312,4394.644737,4916.925038,5410.359286,6166.298222,5975.014633,7316.629006,7342.227757,8086.99956,9190.002096,9902.522195,11013.21982,12643.89393,14211.36732,14507.57817,14159.36898,15390.77609,15519.54736,14993.17395,15590.51127,16241.08274,16199.47132
Late-demographic dividend,LTE,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66809095,36.07483021,296.3960717,1013.375098,1488.299371,2138.527382,2696.333282,3278.877145,3668.583178,3606.617941,3815.20693,4084.631923,4409.55375,4875.243799,5395.103455,6314.445808,7355.95119,8978.204707,10211.91621,8503.866369,9051.107713,10342.13298,11182.29631,11846.93218,12475.01114,12856.06026,13558.83191,14947.05564,16246.48488,17522.10432,17844.44512,20164.71029,23815.3723,25065.7245
Luxembourg,LUX,GDP per capita (current LCU),NY.GDP.PCAP.CN,2802.656195,2778.093187,2889.889232,3051.446729,3444.709073,3475.285064,3625.718011,3637.252836,3969.402429,4573.848494,5327.413016,5373.484687,5986.560877,7195.497218,8658.273483,7932.979524,9082.590628,9317.109349,10175.94687,11050.50764,11983.40519,12735.69443,14260.54032,15684.08356,17370.62771,18372.20553,20099.16521,20771.39582,22987.44142,26000.53036,27722.80215,30260.12145,31537.97667,34361.22272,36438.22548,37294.44111,38716.04563,41361.80713,42691.3539,47732.758,52683.99496,54085.02123,56056.69076,58072.50847,61536.11587,65098.28058,72307.17231,78421.7749,81877.74276,78449.33033,83642.30017,85509.25538,87628.94532,90353.52069,93096.44646,95052.53474,96575.11331,97543.63983,98891.62596,100695.8521,102351.3996,113052.5385,118708.6876,118619.3693
Latvia,LVA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3794552,83.89103648,596.1199901,887.8812505,1257.113402,1633.499205,1905.487172,2217.967315,2495.687793,2624.003025,2901.09607,3196.586898,3638.846528,4183.558243,4903.280954,6102.504066,7753.476559,10318.40115,11265.173,8871.589401,8623.363869,9595.452562,10777.29451,11303.03029,11849.74185,12425.6842,12947.6116,13893.40239,15127.62003,15974.77143,15843.34123,17696.52903,20424.88785,21441.76857
"Macao SAR, China",MAC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,27710.25198,31763.02239,37893.49617,37869.30831,40992.88459,50290.56342,56715.70954,64437.23765,74351.77756,83164.54648,105215.2429,118569.9426,129222.5146,141543.6125,141415.8403,140784.5519,129515.5405,122974.8213,125884.4722,125504.9849,131698.0419,143010.3366,179551.6151,199368.0148,237144.4,287545.8444,318765.3817,317414.9803,405523.4462,517401.835,592141.6143,693894.5758,725819.1858,584663.8461,574997.4469,633221.58,684382.7334,669838.0027,299387.9781,361088.6577,283834.9867,538917.1894
St. Martin (French part),MAF,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15334.25034,,,16499.81566,,,,,17590.04861,,17181.0442,,
Morocco,MAR,GDP per capita (current LCU),NY.GDP.PCAP.CN,873.4371338,845.9382935,967.6679077,1053.024048,1081.709961,1110.69043,1055.228271,1087.908569,1137.342407,1236.210083,1304.238281,1396.354736,1444.643188,1547.402832,1975.398315,2093.525879,2376.743896,2721.567871,2938.30835,3219.291748,4321.118164,4524.656738,5103.462402,5393.708008,5947.257324,6709.161133,7710.605469,7761.524902,8833.753906,9183.905273,10050.91406,11166.84277,11247.36328,11320.87305,12410.60547,12433.81641,13820.96289,13498.80957,15928.65332,15953.11523,15857.99902,16958.57031,17528.75977,18536.86914,19312.75781,19836.13086,21401.52344,22540.57813,24647.35547,25123.17773,25822.59375,26716.43359,27300.43945,28390.79688,28838.22852,30652.51758,30726.35352,31872.16211,32782.58203,33646.13672,30943.2832,33864.33984,34972.90625,37208.99219
Monaco,MCO,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,10226.61722,11247.46038,12435.21234,14158.2344,16368.45855,18233.81915,20789.25014,23115.61619,25925.50748,29242.75173,32789.18599,36596.5401,41540.63758,45360.01429,48649.98064,51490.95706,54845.5658,57125.42373,60965.707,65000.99741,67915.19668,69807.6168,71731.50614,71644.53326,73672.9274,75662.28321,77149.34267,79054.05405,81942.9352,84203.86491,88526.10504,92013.9317,95340.57926,98403.26773,100840.675,105152.2977,114120.1462,134726.4557,138770.322,121135.1501,122032.6723,128861.3934,128812.6801,139336.6267,147363.6112,153525.5713,157567.9102,153682.1078,164246.9416,178103.9045,159812.5779,198803.3582,228728.5091,
Moldova,MDA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33465791,8.711123668,64.49073992,612.1384946,1596.180093,2194.133482,2645.669094,3036.689662,3107.80495,4204.415991,5477.393673,6528.666768,7747.466584,9513.302227,11060.68564,13032.95102,15534.36745,18588.88028,21932.9602,21090.85886,30141.40718,34527.51009,36877.00551,41801.17022,46176.62739,51742.36373,56724.89057,63882.11223,69836.886,77417.00368,75796.51998,93257.4889,108002.7362,120801.9571
Madagascar,MDG,GDP per capita (current LCU),NY.GDP.PCAP.CN,6550.011531,6630.130637,6831.038549,6835.820254,7037.097337,7119.429706,7487.053768,7741.559258,8122.784716,8506.71033,9300.769426,9719.277499,9590.478281,10138.13772,12321.28714,12674.3679,13107.17412,14143.4785,14274.36019,16952.32684,24564.45644,28091.9357,35339.03088,41422.24415,44979.05756,48925.44539,55545.97989,63087.49281,80092.6323,88273.46785,98865.75011,97565.42784,109710.6305,119450.2402,160818.0423,236091.4535,279791.7682,293692.5734,314116.6219,341765.7027,386377.7638,428858.6589,424851.6106,445221.3758,518622.6754,624529.6872,708079.2669,801712.5145,893188.5851,890870.561,960071.6339,1046788.378,1106644.549,1162355.252,1248786.488,1336617.971,1475871.425,1568955.336,1709207.231,1853592.711,1751473.494,1927827.321,2116758.959,2341697.737
Maldives,MDV,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,744.9362804,802.803983,839.9426757,912.5503611,1106.505304,987.6294651,1269.831729,1204.857486,1400.999257,1799.708096,1944.361896,1992.773911,1969.367934,2273.34824,4186.823438,4742.020033,5144.378248,6376.801661,7010.7975,7861.905046,9131.078384,10793.88327,12590.74334,14369.62314,16354.81223,18187.27537,20091.64611,22233.83809,23217.77747,24937.35199,26011.56148,37069.64959,39283.71036,45309.4598,51974.84039,48502.16991,64130.09183,73557.0465,86312.0763,86007.42729,91623.18606,108191.1238,114428.312,126353.6648,136456.8302,145679.4486,149198.6772,156866.2428,169833.6323,174584.0119,111003.8012,154900.1864,181267.012,194911.2232
Middle East & North Africa,MEA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,GDP per capita (current LCU),NY.GDP.PCAP.CN,4.494313246,4.727650347,4.911682393,5.302370425,6.072500625,6.387759312,6.880873541,7.271618132,7.780313293,8.334292324,8.828914839,9.441656105,10.55218048,12.5117234,15.80447962,18.74194458,22.67894669,29.69684564,36.44501449,46.50393483,69.68740917,93.40822901,147.3596173,260.1919963,420.7269638,669.8359865,1079.940108,2621.940145,5232.737613,6792.375469,8991.654168,11339.79658,13223.84528,19062.98319,21157.65778,27124.64127,35858.5584,44481.39669,53742.04928,62646.04784,71690.58121,74824.29634,77566.23453,80636.39838,88973.18258,94834.7038,104036.39,111231.971,117863.1674,114805.7955,124125.5798,133757.0944,142792.918,144546.9053,152730.5388,160038.5448,170827.2184,183460.9768,194951.3561,201007.6811,191127.7015,210086.871,230995.1312,247309.9107
Marshall Islands,MHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,350.8067108,369.4007405,397.6101215,454.7984408,581.3988013,617.1220751,649.1791972,699.0201123,742.9870811,826.6567254,835.0210358,933.8029441,1010.095751,1160.500347,1205.865855,1126.199887,1381.523429,1495.251887,1618.055715,1618.164844,1704.258692,1753.490744,1896.55316,2032.138771,2168.358748,2371.306852,2150.995382,2098.718089,2108.007564,2105.584917,2117.853173,2249.575063,2421.461689,2406.336208,2439.45724,2536.308858,2636.557627,2777.762053,2716.815824,2815.413568,3007.142366,3247.899981,3453.864304,3618.496195,3678.105394,3708.215562,4156.939127,4512.592763,4771.359204,5186.833842,5545.600267,6130.437137,6225.179222,6762.548814
Middle income,MIC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.2518181,475.281904,6147.600895,31164.91469,77681.34306,89876.12678,93065.17917,97984.89535,102160.2243,108989.3523,122706.3439,124033.2363,128000.4475,132837.6324,139265.9209,153813.5868,167899.6052,188049.218,210444.5717,211673.3766,224680.907,239592.4844,241837.4554,261032.3105,275157.9223,292274.227,312013.2948,325549.0592,349846.5632,369182.4489,360579.3578,397060.2804,438464.6713,463918.4759
Mali,MLI,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,11509.20174,14246.60094,14577.30852,16160.03747,17418.07401,19322.19088,19463.0516,19740.23604,26622.43168,32967.18613,37189.83563,39009.24914,47018.1878,50428.30602,55515.03558,56946.47921,62886.29324,67089.82064,76390.91134,76958.22985,74142.83169,74969.17085,79326.37545,81630.86866,84228.28984,80473.68459,83945.81612,119015.1474,136165.211,140381.45,151961.8034,162221.6337,193979.6389,187138.6544,219288.7865,226821.0962,221490.9789,225551.6098,249917.8524,264823.7342,277251.999,301552.6702,320105.1989,340580.6784,381797.4163,384649.1308,384647.5715,404105.9802,427744.1495,444484.9136,462018.5896,475660.2383,492268.2227,473653.2558,488824.3845,518483.701,544365.2157
Malta,MLT,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,804.0660829,828.877106,867.2544222,982.4841165,1118.209844,1398.328523,1709.811822,2004.67961,2296.981127,2668.286409,3176.885155,3511.537328,3636.528607,3552.787392,3579.185585,3630.741978,3839.786216,4091.336923,4481.130929,4903.767086,5324.181043,5691.382869,6106.820395,6497.364183,7042.855999,8106.791126,8448.670062,8909.987434,9419.383473,9880.744005,10647.23402,10904.6612,11403.91763,12011.3872,12200.19705,12775.67947,13330.60815,14236.37746,15159.59707,15175.74282,16443.11724,16634.95055,17533.25977,18650.14363,20137.93797,22461.8413,23149.20697,25505.60454,26915.42906,28362.56812,25908.47389,29551.45955,32822.23096,35035.03413
Myanmar,MMR,GDP per capita (current LCU),NY.GDP.PCAP.CN,281.8050222,280.996873,287.8012677,322.0499807,285.3253066,313.9143286,302.23647,322.2087994,358.6608005,371.9126994,376.0430136,373.8856447,377.2772114,402.3609415,650.3442398,773.6879338,886.4182765,938.6270711,988.0194718,1076.51085,1153.685862,1257.10574,1347.366624,1406.465391,1482.224553,1518.097875,1571.049362,1796.816733,1961.574557,3156.947017,3789.104582,4591.935902,6047.718874,8622.52551,11166.89616,14102.76066,18238.56643,25459.56129,36161.58932,48628.78427,56056.7853,77115.84523,121024.6744,164448.2145,191787.6328,257452.1025,350454.6202,481696.791,599909.6317,691491.6049,805344.5884,929979.5608,1020731.036,1145380.735,1276712.792,1411128.117,1535686.176,1712580.514,1903396.509,2123545.896,2020030.259,2109372.386,2313410.067,2493890.835
Middle East & North Africa (excluding high income),MNA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.376559,1259.611429,1283.47973,1761.63154,2132.25791,2230.715874,2466.453361,2722.384989,2954.760273,3527.70863,4366.353562,5029.964228,4842.172171,5045.122274,5265.10493,5126.445172,5412.818915,5561.058844,5873.919689,6354.157059,6907.579538,7494.258526,7958.993807,6736.7014,8002.306161,9598.012356,11112.15446
Mongolia,MNG,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,3713.191521,3984.713444,4297.462506,4478.765925,4485.309449,4555.827183,4410.621693,4482.723638,4635.702158,5059.776455,5923.814571,10272.67414,25097.43617,100284.6765,166022.8417,279554.666,313104.0574,391694.3362,393098.9623,444940.2261,499417.6054,562920.6502,621582.3596,726845.0885,930340.5806,1188394.957,1560318.103,1902274.096,2488933.41,2471445.986,3610181.756,4801042.662,5976480.574,6739265.918,7657047.736,7722333.625,7899293.012,9047299.466,10297952.5,11706123.68,11368994.15,13010251.09,15846305.11,19979287.73
Northern Mariana Islands,MNP,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16640.31518,16603.46006,16829.3972,15371.2423,14986.37602,14877.08168,15641.65778,13933.67919,14772.49616,13880.4265,14247.7893,14806.00679,16044.43073,17665.10075,24054.91561,30751.64107,25862.75445,23687.27185,17302.92214,,,
Mozambique,MOZ,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7573072,509.7439067,786.2771213,1197.810543,1771.697069,2830.629769,3405.185942,3895.080876,4631.150135,5082.460787,6420.09685,7536.906638,8160.379478,9100.748959,10119.00092,11649.18212,13128.05335,14372.36776,15041.52294,16796.12235,17884.67397,19335.96526,20502.8598,21647.2508,24142.95768,27477.44658,29521.86552,30789.29024,32038.2419,31716.46296,32996.83187,35647.83038,38870.86941
Mauritania,MRT,GDP per capita (current LCU),NY.GDP.PCAP.CN,,912.2305033,915.4220738,911.1635545,1181.806369,1305.495248,1322.889292,1361.24891,1455.290729,1407.563293,1531.366044,1608.43828,1660.098464,1791.441069,2197.948805,2327.836005,2600.938356,2636.985491,2612.469576,2984.946788,3193.38347,3440.821713,3591.27184,3879.202741,4042.55472,4457.199944,4908.51355,5366.647593,5587.563351,6162.415377,6055.295542,8461.842412,8770.63981,9976.068543,10380.92084,11403.39989,12045.72681,12665.23223,15018.55569,15877.17376,15776.19973,16161.23763,17113.64112,18711.49343,21273.83433,25886.90548,34168.13418,35638.80542,38356.38106,37228.1592,45415.7788,53959.32169,54886.11891,58024.81619,51929.1086,50737.31318,55646.42673,58511.06306,62433.99227,66075.61072,68290.18513,72068.74838,76081.92691,78668.55559
Mauritius,MUS,GDP per capita (current LCU),NY.GDP.PCAP.CN,1140.643838,1341.346665,1344.486208,1681.491402,1415.63849,1454.650797,1409.308313,1468.515107,1437.409962,1515.072131,1507.435976,1643.559739,1996.590415,2544.151699,4351.108367,4549.226956,5259.016474,5985.888296,6794.071015,8151.34618,9123.956177,10552.63259,11972.40852,12913.00674,14377.63576,16502.97379,19414.64397,23693.22896,27864.36427,32077.7023,37752.14292,42343.66419,46895.63517,53188.20256,58198.52621,63425.57122,70929.77268,77822.08095,87372.1483,94338.3866,104525.3051,113853.3638,122037.0396,135552.7805,150158.622,157923.7088,180608.365,205876.7535,228477.7767,233885.8564,246286.7882,264009.8562,279201.3899,299787.8352,317434.5548,333314.5931,354200.643,373836.5562,395113.8493,404513.4816,354556.9006,378104.8286,452422.6489,516809.5248
Malawi,MWI,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,233.3853667,247.3365131,267.1899761,296.2819697,338.5695415,371.1954123,405.3011645,458.3922509,587.5164434,696.041164,782.961435,914.3611853,932.8720804,1293.457885,1482.997748,3073.581978,4928.708326,6062.594231,7375.857418,10383.20855,13454.0697,15684.18279,33103.92456,37643.71785,44388.47896,49392.91635,60325.20746,66903.51891,78344.0765,88950.55594,103555.796,120368.6521,140262.0079,182639.9086,226948.3093,271923.9004,326292.5373,365257.1446,393945.2358,437717.9461,465769.7057,509757.844,610643.1966,781265.2176
Malaysia,MYS,GDP per capita (current LCU),NY.GDP.PCAP.CN,748.8081746,721.0081234,736.0451156,895.638947,926.55834,995.4882931,1030.273312,1018.776079,1038.049107,1114.922711,1147.72142,1227.664537,1316.469318,1692.449486,2016.552528,1922.198474,2358.086398,2646.714228,3020.274728,3605.744492,4033.685069,4247.307365,4496.722189,4928.614017,5416.555964,5127.70107,4601.52943,5057.349161,5589.842451,6182.85052,6798.00382,7499.612598,8133.231225,9039.018582,9978.25124,11048.03284,12264.07146,13261.45416,12986.51817,13445.77937,15532.73786,14976.26613,15872.99878,16927.2017,18712.48482,20968.51294,22512.15446,24557.99376,27831.86675,25263.20467,28603.72221,31240.70878,32745.9561,33801.90887,36150.63735,37881.73141,39639.69817,42917.13028,44684.94476,46114.40165,42725.63886,46134.02761,52782.89419,53125.20704
North America,NAC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
